"id","title","style_code","description","availability","price","brand","product_type","fb_product_category","google_product_category","inventory","item_group_id","pattern","gender","link","image_link","additional_image_link","visibility","colour","size","condition","percentile_availability","sub_group_percentile_availability","age_group","shipping","identifier_exists","custom_label_0","custom_label_1","custom_label_2","custom_label_3","custom_label_4","custom_number_0","custom_number_1","custom_number_2","custom_number_3","custom_number_4"
"I324625","Footcaps Formal Sandals","CAMARY-2-190624","Foot caps Formal Sandals by Popular Shoe Mart is a combination of classic style with a modern touch and cozy fit. Its highquality synthetic material is soft on skin for fullday comfort and provides sturdy grip on flat and uneven surfaces. Best choice for office wear, ethnic occasions, casual and leisure.","In stock","999 INR","Footcaps","-","men","men","1","CAMARY-2-190624","solid","male","https://www.popularshoemart.com/product/footcaps-camary-2-tan-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CAMARY-2-TAN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/CAMARY-2-TAN-190624-01.JPG","published","Tan","42/8","new","80","80","","","","-","-","-","-","-","-","-","-","-","-"
"I270024","Footcaps Formal Sandals","JST-6-190624","Foot caps Formal Sandals by Popular Shoe Mart is a combination of classic style with a modern touch and cozy fit. Its highquality synthetic material is soft on skin for fullday comfort and provides sturdy grip on flat and uneven surfaces. Best choice for office wear, ethnic occasions, casual and leisure.","In stock","999 INR","Footcaps","-","men","men","5","JST-6-190624","solid","male","https://www.popularshoemart.com/product/footcaps-jst-6-tan-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/JST-6-TAN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/JST-6-TAN-190624-01.JPG","published","Tan","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I294956","Footcaps Textured Toe-ring Sandals","PRIME-1-190624","Foot caps Textured ToeRing Sandals by Popular Shoe Mart is a combination of classic style with a modern touch and cozy fit. Its highquality synthetic material is soft on skin for fullday comfort and provides sturdy grip on flat and uneven surfaces. Best choice for office wear, ethnic occasions, casual and leisure.","In stock","999 INR","Footcaps","-","men","men","1","PRIME-1-190624","solid","male","https://www.popularshoemart.com/product/footcaps-prime-1-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/PRIME-1-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/PRIME-1-BLK-190624-01.JPG","published","Black","41/7","new","42","42","","","","-","-","-","-","-","-","-","-","-","-"
"I105595","Footcaps Casual Slip-on Sandals","XBEE-1-190624","Foot caps casual Slipon Sandals by Popular Shoe Mart is a combination of classic style with a modern touch and cozy fit. Its highquality synthetic material is soft on skin for fullday comfort and provides sturdy grip on flat and uneven surfaces. Best choice for office wear, ethnic occasions, casual and leisure.","In stock","999 INR","Footcaps","-","men","men","4","XBEE-1-190624","solid","male","https://www.popularshoemart.com/product/footcaps-xbee-1-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XBEE-1-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XBEE-1-BLK-190624-01.JPG","published","Black","41/7","new","66","100","","","","-","-","-","-","-","-","-","-","-","-"
"I105600","Footcaps Casual Slip-on Sandals","XBEE-1-190624","Foot caps casual Slipon Sandals by Popular Shoe Mart is a combination of classic style with a modern touch and cozy fit. Its highquality synthetic material is soft on skin for fullday comfort and provides sturdy grip on flat and uneven surfaces. Best choice for office wear, ethnic occasions, casual and leisure.","In stock","999 INR","Footcaps","-","men","men","1","XBEE-1-190624","solid","male","https://www.popularshoemart.com/product/footcaps-xbee-1-tan-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XBEE-1-TAN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XBEE-1-TAN-190624-01.JPG","published","Tan","41/7","new","66","100","","","","-","-","-","-","-","-","-","-","-","-"
"I248311","Footcaps Office Slip-on Sandals","XR-001-190624","Foot caps casual Slipon Sandals by Popular Shoe Mart is a combination of classic style with a modern touch and cozy fit. Its highquality synthetic material is soft on skin for fullday comfort and provides sturdy grip on flat and uneven surfaces. Best choice for office wear, ethnic occasions, casual and leisure.","In stock","999 INR","Footcaps","-","men","men","7","XR-001-190624","solid","male","https://www.popularshoemart.com/product/footcaps-xr-001-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XR-001-BLK-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XR-001-BLK-190624-01.JPG","published","Black","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I248321","Footcaps Office Slip-on Sandals","XR-001-190624","Foot caps casual Slipon Sandals by Popular Shoe Mart is a combination of classic style with a modern touch and cozy fit. Its highquality synthetic material is soft on skin for fullday comfort and provides sturdy grip on flat and uneven surfaces. Best choice for office wear, ethnic occasions, casual and leisure.","In stock","999 INR","Footcaps","-","men","men","4","XR-001-190624","solid","male","https://www.popularshoemart.com/product/footcaps-xr-001-tan-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XR-001-TAN-190624-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/XR-001-TAN-190624-01.JPG","published","Tan","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I330154","Elegance Men Roman Style Sandals","1602-250624","Elegance Men Roman Style Sandals","In stock","999 INR","Elegance","-","men","men","1","1602-250624","solid","male","https://www.popularshoemart.com/product/elegance-1602-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1602-BRN-250624-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/1602-BRN-250624-01.jpg","published","Brown","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I304862","Elegance Men Buckle Strap Sandals","5807-250624","Elegance Men Buckle Strap Sandals","In stock","1699 INR","Elegance","-","men","men","1","5807-250624","solid","male","https://www.popularshoemart.com/product/elegance-5807-brown-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5807-BRN-250624-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5807-BRN-250624-01.jpg","published","Brown","41/7","new","87","100","","","","-","-","-","-","-","-","-","-","-","-"
"I231223","Skechers Men Textured Running Shoes","894078-250624","Skechers Men Textured Running Shoes","In stock","3699 INR","Skechers","-","men","men","2","894078-250624","solid","male","https://www.popularshoemart.com/product/skechers-894078-nvor-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/894078-NVOR-250624-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/894078-NVOR-250624-01.jpg","published","Navy","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I220019","Trenders Men Black  Sandals","5-4-298-040724","Trenders Men Black  Sandals","In stock","2499 INR","Trenders","-","men","men","7","5-4-298-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-298-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-298-BL-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-298-BL-040724-01.jpg","published","Black","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I317665","Trenders Men One Toe Sandals","5-4-873-040724","Trenders Men One Toe Sandals","In stock","1849 INR","Trenders","-","men","men","3","5-4-873-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-873-brown-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-873-BRW-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-873-BRW-040724-01.jpg","published","Brown","42/8","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I317659","Trenders Men One Toe Sandals","5-4-873-040724","Trenders Men One Toe Sandals","In stock","1849 INR","Trenders","-","men","men","4","5-4-873-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-873-tan-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-873-TN-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-873-TN-040724-01.jpg","published","Tan","42/8","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I275572","Trenders Men Thong-strap Sandals","5-4-09-040724","Trenders Men ThongStrap Sandals","In stock","2299 INR","Trenders","-","men","men","1","5-4-09-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-09-camel-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-09-CML-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-09-CML-040724-01.jpg","published","Camel","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I313897","Trenders Men Thong-strap Sandals","5-4-889-040724","Trenders Men ThongStrap Sandals","In stock","1799 INR","Trenders","-","men","men","6","5-4-889-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-889-camel-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-889-CML-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-889-CML-040724-01.jpg","published","Camel","42/8","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I220601","Trenders Men Thong-strap Sandals","5-4-117-040724","Trenders Men ThongStrap Sandals","In stock","2699 INR","Trenders","-","men","men","12","5-4-117-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-117-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-117-BLACK-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-117-BLACK-040724-01.jpg","published","Black","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I306045","Trenders Men Thong-strap Sandals","5-4-884-040724","Trenders Men ThongStrap Sandals","In stock","2499 INR","Trenders","-","men","men","1","5-4-884-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-884-black-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-884-BLACK-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-884-BLACK-040724-01.jpg","published","Black","42/8","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I290398","Trenders Men Thong-strap Sandals","5-4-789-040724","Trenders Men ThongStrap Sandals","In stock","2199 INR","Trenders","-","men","men","2","5-4-789-040724","solid","male","https://www.popularshoemart.com/product/trenders-5-4-789-black-8","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-789-BLACK-040724-01.jpg","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/5-4-789-BLACK-040724-01.jpg","published","Black","42/8","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I076154","Woodland Men Leather Belt Sandals","GD1033111NW-07102004","Woodland Men Leather Belt Sandals","In stock","3395 INR","woodland","-","men","men","3","GD1033111NW-07102004","solid","male","https://www.popularshoemart.com/product/woodland-gd1033111-camel-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/GD-1033111-CAMEL-07102024-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/GD1033111NW-CAMEL-07102004-01.JPG","published","Camel","40/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I076149","Woodland Men Leather Belt Sandals","GD-1033111-07102024","Woodland Men Leather Belt Sandals","In stock","3395 INR","Woodland","-","men","men","13","GD-1033111-07102024","solid","male","https://www.popularshoemart.com/product/woodland-gd-1033111-camel-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/GD-1033111-CAMEL-07102024-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/GD-1033111-CAMEL-07102024-01.JPG","published","Camel","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I076157","Woodland Men Leather Belt Sandals","GD-1033111-07102024","Woodland Men Leather Belt Sandals","In stock","3395 INR","Woodland","-","men","men","2","GD-1033111-07102024","solid","male","https://www.popularshoemart.com/product/woodland-gd-1033111-kaki-6","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/GD-1033111-KHAKI-07102024-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/GD-1033111-CAMEL-07102024-01.JPG","published","Khaki","40/6","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
"I337442","Edge Formal Solid Sandals","16013-150225","Edge Formal Solid Sandals","In stock","999 INR","Edge","-","men","men","2","16013-150225","solid","male","https://www.popularshoemart.com/product/edge-16013-black-7","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/16013-BLK-150225-01.JPG","https://kartmax-product-live-bucket.s3.ap-south-1.amazonaws.com/sites/3pmylNkGfdV7pPbyDJsN/product-images/16013-BLK-150225-01.JPG","published","Black","41/7","new","100","100","","","","-","-","-","-","-","-","-","-","-","-"
